t,price,attendance,profit,feasible,mean_agent_utility,agent_surplus,social_welfare
109,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
110,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
111,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
112,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
113,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
114,10.0,6,57.2,True,0.0,0.0,57.2
115,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
116,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
117,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
118,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
119,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
120,10.0,6,57.2,True,0.0,0.0,57.2
121,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
122,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
123,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
124,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
125,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
126,10.0,6,57.2,True,0.0,0.0,57.2
127,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
128,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
129,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
130,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
131,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
132,10.0,6,57.2,True,0.0,0.0,57.2
133,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
134,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
135,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
136,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
137,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
138,10.0,6,57.2,True,0.0,0.0,57.2
139,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
140,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
141,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
142,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
143,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
144,10.0,6,57.2,True,0.0,0.0,57.2
145,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
146,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
147,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
148,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
149,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
150,10.0,6,57.2,True,0.0,0.0,57.2
151,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
152,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
153,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
154,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
155,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
156,10.0,6,57.2,True,0.0,0.0,57.2
157,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
158,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
159,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
160,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
161,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
162,10.0,6,57.2,True,0.0,0.0,57.2
163,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
164,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
165,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
166,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
167,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
168,10.0,6,57.2,True,0.0,0.0,57.2
169,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
170,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
171,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
172,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
173,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
174,10.0,6,57.2,True,0.0,0.0,57.2
175,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
176,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
177,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
178,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
179,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
180,10.0,6,57.2,True,0.0,0.0,57.2
181,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
182,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
183,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
184,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
185,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
186,10.0,6,57.2,True,0.0,0.0,57.2
187,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
188,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
189,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
190,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
191,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
192,10.0,6,57.2,True,0.0,0.0,57.2
193,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
194,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
195,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
196,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
197,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
198,10.0,6,57.2,True,0.0,0.0,57.2
199,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
200,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
201,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
202,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
203,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
204,10.0,6,57.2,True,0.0,0.0,57.2
205,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
206,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
207,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
208,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
209,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
210,10.0,6,57.2,True,0.0,0.0,57.2
211,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
212,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
213,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
214,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
215,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
216,10.0,6,57.2,True,0.0,0.0,57.2
217,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
218,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
219,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
220,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
221,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
222,10.0,6,57.2,True,0.0,0.0,57.2
223,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
224,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
225,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
226,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
227,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
228,10.0,6,57.2,True,0.0,0.0,57.2
229,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
230,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
231,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
232,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
233,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
234,10.0,6,57.2,True,0.0,0.0,57.2
235,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
236,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
237,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
238,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
239,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
240,10.0,6,57.2,True,0.0,0.0,57.2
241,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
242,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
243,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
244,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
245,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
246,10.0,6,57.2,True,0.0,0.0,57.2
247,10.0,8,76.6,True,-1.594100776665536,-15.94100776665536,60.65899223334464
248,10.0,4,37.8,True,-0.797050388332768,-7.97050388332768,29.82949611667232
249,10.0,2,18.4,True,-1.177775418985625,-11.777754189856251,6.622245810143749
250,10.0,10,96.0,True,-5.888877094928126,-58.88877094928126,37.11122905071874
