bar_type,seed,agent_id,uncorrected_regret,corrected_regret
passive,88,2,0.14511304969279326,0.14511304969279326
passive,88,3,0.0841383087001725,0.0841383087001725
passive,88,4,0.0832252817803303,0.0832252817803303
passive,88,5,0.04779037163461755,0.04779037163461755
passive,88,6,0.09562113080261081,0.09562113080261081
passive,88,7,0.11805480275726504,0.11805480275726504
passive,88,8,0.11760333934681019,0.11760333934681019
passive,88,9,0.07299254352300201,0.07299254352300201
passive,89,0,0.059185440341173366,0.059185440341173366
passive,89,1,0.07226069748404322,0.07226069748404322
passive,89,2,0.059145052807797666,0.059145052807797666
passive,89,3,0.026399817815125022,0.026399817815125022
passive,89,4,0.03304190438456475,0.03304190438456475
passive,89,5,0.15396756317575333,0.15396756317575333
passive,89,6,0.09849198683653433,0.09849198683653433
passive,89,7,0.13002752551747265,0.13002752551747265
passive,89,8,0.11816196468633713,0.11816196468633713
passive,89,9,0.059145052807797666,0.059145052807797666
passive,90,0,0.117080409303861,0.117080409303861
passive,90,1,0.0692617005208615,0.0692617005208615
passive,90,2,0.0830971408510721,0.0830971408510721
passive,90,3,0.05849867407238823,0.05849867407238823
passive,90,4,0.057907019347681395,0.057907019347681395
passive,90,5,0.06813975760500968,0.06813975760500968
passive,90,6,0.08793787638407068,0.08793787638407068
passive,90,7,0.09068059148873599,0.09068059148873599
passive,90,8,0.04963211020443442,0.04963211020443442
passive,90,9,0.09553337740672833,0.09553337740672833
passive,91,0,0.10075685166842412,0.10075685166842412
passive,91,1,0.07465370324519122,0.07465370324519122
passive,91,2,0.09369163883691146,0.09369163883691146
passive,91,3,0.14844741952216542,0.14844741952216542
passive,91,4,0.09123185868006711,0.09123185868006711
passive,91,5,0.04118867259855353,0.04118867259855353
passive,91,6,0.06274775488067998,0.06274775488067998
passive,91,7,0.03951546249137058,0.03951546249137058
passive,91,8,0.042990023634994684,0.042990023634994684
passive,91,9,0.07945405124481407,0.07945405124481407
passive,92,0,0.015648841751645506,0.015648841751645506
passive,92,1,0.05849867407238823,0.05849867407238823
passive,92,2,0.12303572960451561,0.12303572960451561
passive,92,3,0.08892432022246849,0.08892432022246849
passive,92,4,0.02863634549863286,0.02863634549863286
passive,92,5,0.056825463965205276,0.056825463965205276
passive,92,6,0.11944507791662706,0.11944507791662706
passive,92,7,0.06335145999038057,0.06335145999038057
passive,92,8,0.03995063913843726,0.03995063913843726
passive,92,9,0.06998149617482655,0.06998149617482655
passive,93,0,0.07838454624733172,0.07838454624733172
passive,93,1,0.043850010603211684,0.043850010603211684
passive,93,2,0.10796225581418874,0.10796225581418874
passive,93,3,0.10770765801474973,0.10770765801474973
passive,93,4,0.10813078427682266,0.10813078427682266
passive,93,5,0.020321048822010173,0.020321048822010173
passive,93,6,0.07642671713325042,0.07642671713325042
passive,93,7,0.06994110864145082,0.06994110864145082
passive,93,8,0.01745019278808666,0.01745019278808666
passive,93,9,0.07341566978507494,0.07341566978507494
passive,94,0,0.040119167601071176,0.040119167601071176
passive,94,1,0.05610566831124024,0.05610566831124024
passive,94,2,0.1282995913995871,0.1282995913995871
passive,94,3,0.07949443877818979,0.07949443877818979
passive,94,4,0.10389603994585779,0.10389603994585779
passive,94,5,0.09909569194623492,0.09909569194623492
passive,94,6,0.10089704298267609,0.10089704298267609
passive,94,7,0.07327547847082298,0.07327547847082298
passive,94,8,0.09787394524950685,0.09787394524950685
passive,94,9,0.0778332790560006,0.0778332790560006
passive,95,0,0.060287974723835625,0.060287974723835625
passive,95,1,0.0953648489440944,0.0953648489440944
passive,95,2,0.09787394524950685,0.09787394524950685
passive,95,3,0.07285235220875005,0.07285235220875005
passive,95,4,0.10807834635845318,0.10807834635845318
passive,95,5,0.042990023634994684,0.042990023634994684
passive,95,6,0.036347937065554954,0.036347937065554954
passive,95,7,0.02155908228212644,0.02155908228212644
passive,95,8,0.05267149470099184,0.05267149470099184
passive,95,9,0.12414562213537365,0.12414562213537365
passive,96,0,0.10177331671428126,0.10177331671428126
passive,96,1,0.016886875211761777,0.016886875211761777
passive,96,2,0.09638131398995156,0.09638131398995156
passive,96,3,0.1082872623544628,0.1082872623544628
passive,96,4,0.056146055844615954,0.056146055844615954
passive,96,5,0.07106305155730266,0.07106305155730266
passive,96,6,0.1079905929625707,0.1079905929625707
passive,96,7,0.12235632148392628,0.12235632148392628
passive,96,8,0.06111493230687273,0.06111493230687273
passive,96,9,0.03000251988800733,0.03000251988800733
passive,97,0,0.07537349889915625,0.07537349889915625
passive,97,1,0.06333940960538681,0.06333940960538681
passive,97,2,0.07825640531807351,0.07825640531807351
passive,97,3,0.013847490715204351,0.013847490715204351
passive,97,4,0.0605966945007215,0.0605966945007215
passive,97,5,0.028073027922307977,0.028073027922307977
passive,97,6,0.11518394672334153,0.11518394672334153
passive,97,7,0.11170938557971742,0.11170938557971742
passive,97,8,0.0286242951136391,0.0286242951136391
passive,97,9,0.06746034948442035,0.06746034948442035
passive,98,0,0.10935676735194515,0.10935676735194515
passive,98,1,0.07864650219496655,0.07864650219496655
passive,98,2,0.08471791303988557,0.08471791303988557
passive,98,3,0.11416916573656179,0.11416916573656179
passive,98,4,0.11236781470012062,0.11236781470012062
passive,98,5,0.045989020598176396,0.045989020598176396
passive,98,6,0.09453957542013469,0.09453957542013469
passive,98,7,0.12051458291410941,0.12051458291410941
passive,98,8,0.10016519694371728,0.10016519694371728
passive,98,9,0.028201168851566174,0.028201168851566174
passive,99,0,0.047830759167993266,0.047830759167993266
passive,99,1,0.028201168851566174,0.028201168851566174
passive,99,2,0.135883042037251,0.135883042037251
passive,99,3,0.05519264139139803,0.05519264139139803
passive,99,4,0.08725846826348134,0.08725846826348134
passive,99,5,0.08074452262329981,0.08074452262329981
passive,99,6,0.03968399095400449,0.03968399095400449
passive,99,7,0.05948210973306549,0.05948210973306549
passive,99,8,0.1205549704474851,0.1205549704474851
passive,99,9,0.054344704808174785,0.054344704808174785
regression,0,0,0.020263032790492352,0.009471669193637051
regression,0,1,0.17730013064730551,0.16555066036043448
regression,0,2,0.05458558644828893,0.03839016974211025
regression,0,3,0.08096128892434848,0.059618100967362676
regression,0,4,0.2122349990709366,0.2003747325098548
regression,0,5,0.058127002469062654,0.029827713895697723
regression,0,6,-0.04741387875543438,-0.07633015102416768
regression,0,7,-0.17955838025199483,-0.1736885272548894
regression,0,8,-0.048831593074019394,-0.05110850829090272
regression,0,9,0.13884565597975637,0.10485202120105139
regression,1,0,0.09606190102665516,0.09606190102665516
regression,1,1,0.09964175464023545,0.09964175464023545
regression,1,2,0.023751121414155498,0.023751121414155498
regression,1,3,0.08189381185148446,0.08189381185148446
regression,1,4,0.051677546087320884,0.051677546087320884
regression,1,5,0.040320808507885005,0.040320808507885005
regression,1,6,0.13024101163893428,0.13024101163893428
regression,1,7,0.02878671354771706,0.02878671354771706
regression,1,8,0.06907222106344255,0.06907222106344255
regression,1,9,0.07413264152577119,0.07413264152577119
regression,2,0,0.152007012149003,0.152007012149003
regression,2,1,0.0420321238587139,0.0420321238587139
regression,2,2,0.06601788286441997,0.06601788286441997
regression,2,3,0.05398763930010536,0.05398763930010536
regression,2,4,0.047005786933020814,0.047005786933020814
regression,2,5,0.06121227592695347,0.06121227592695347
regression,2,6,0.08307976355629632,0.08307976355629632
regression,2,7,0.06123162807600431,0.06123162807600431
regression,2,8,0.08341364612793413,0.08341364612793413
regression,2,9,0.05888100615659792,0.05888100615659792
regression,3,0,0.12021413246952795,0.17738596179425756
regression,3,1,0.26229186158061757,0.3848739878571961
regression,3,2,0.062211741072903476,0.23397875052185615
regression,3,3,0.12768115731501406,0.23963876439829462
regression,3,4,0.15373924571366188,0.24566210704090802
regression,3,5,0.05750089326773491,0.22774525024967307
regression,3,6,0.023896014400857885,0.19350727123305436
regression,3,7,0.07767390798766717,0.2726835761518453
regression,3,8,0.1477303772753632,0.3013942927300924
regression,3,9,0.12827087174042417,0.2271261127331264
regression,4,0,0.026591252363862245,0.026591252363862245
regression,4,1,0.09251774793886598,0.09251774793886598
regression,4,2,0.033431843855924966,0.033431843855924966
regression,4,3,0.11042116119642548,0.11042116119642548
regression,4,4,0.10757751547919069,0.10757751547919069
regression,4,5,0.07633060255262959,0.07633060255262959
regression,4,6,0.040128654799449506,0.040128654799449506
regression,4,7,0.08629682736796712,0.08629682736796712
regression,4,8,0.057081410631059794,0.057081410631059794
regression,4,9,0.11056829214283105,0.11056829214283105
regression,5,0,0.1117650720746001,0.1117650720746001
regression,5,1,0.03246137498492951,0.03246137498492951
regression,5,2,0.02064144108036042,0.02064144108036042
regression,5,3,0.04264752686024536,0.04264752686024536
regression,5,4,0.0702191376885697,0.0702191376885697
regression,5,5,0.04398527343517342,0.04398527343517342
regression,5,6,0.07881492884506085,0.07881492884506085
regression,5,7,0.03856739211266676,0.03856739211266676
regression,5,8,0.03523939771046126,0.03523939771046126
regression,5,9,0.06150332016012226,0.06150332016012226
regression,6,0,0.09132584473152164,0.09132584473152164
regression,6,1,0.03347299718660599,0.03347299718660599
regression,6,2,0.046250520023977316,0.046250520023977316
regression,6,3,0.098855378175406,0.098855378175406
regression,6,4,0.059916730736069825,0.059916730736069825
regression,6,5,0.08379046805799459,0.08379046805799459
regression,6,6,0.03435928006640872,0.03435928006640872
regression,6,7,0.03555325806082835,0.03555325806082835
regression,6,8,0.03904900850024128,0.03904900850024128
regression,6,9,0.07004567115646457,0.07004567115646457
regression,7,0,0.061929646675137257,0.061929646675137257
regression,7,1,0.040503534355574536,0.040503534355574536
regression,7,2,0.04144878571521353,0.04144878571521353
regression,7,3,0.07881536650116396,0.07920383827369935
regression,7,4,0.1011929088798154,0.1011929088798154
regression,7,5,0.03768975616542726,0.03807822793796265
regression,7,6,0.050867119074220084,0.050867119074220084
regression,7,7,0.0888798078974966,0.0888798078974966
regression,7,8,0.007062901304834934,0.007062901304834934
regression,7,9,0.044152905405304185,0.044152905405304185
regression,8,0,0.004886551713552289,0.004886551713552289
regression,8,1,0.013964404746313358,0.013964404746313358
regression,8,2,0.05674735506618029,0.05674735506618029
regression,8,3,0.09870326415504024,0.09870326415504024
regression,8,4,0.047178000639998094,0.047178000639998094
regression,8,5,0.06604150305426648,0.06604150305426648
regression,8,6,0.08942705681102173,0.08942705681102173
regression,8,7,0.028124610871828905,0.028124610871828905
regression,8,8,0.09766689403622718,0.09766689403622718
regression,8,9,0.08324519227538647,0.08324519227538647
regression,9,0,0.0657372822574987,0.0657372822574987
regression,9,1,0.07162723123688287,0.07162723123688287
regression,9,2,0.08300432345603466,0.08300432345603466
regression,9,3,0.014714685411853713,0.014714685411853713
regression,9,4,0.032358428839628806,0.032358428839628806
regression,9,5,0.07717263254933847,0.07717263254933847
regression,9,6,-0.0004689225884723077,0.0011310774115276937
regression,9,7,0.06510805997843938,0.06670805997843939
regression,9,8,0.08572540584948285,0.08572540584948285
regression,9,9,0.040259626783930844,0.040259626783930844
regression,10,0,0.025206055571887043,0.025206055571887043
regression,10,1,0.09156721986100834,0.09156721986100834
regression,10,2,0.03711995410041757,0.03711995410041757
regression,10,3,0.05610283603508213,0.05610283603508213
regression,10,4,0.0888499381578402,0.0888499381578402
regression,10,5,0.057570179790734505,0.057570179790734505
regression,10,6,0.1344742878736288,0.1344742878736288
regression,10,7,0.07138539801147359,0.07138539801147359
regression,10,8,0.04647703057383188,0.04647703057383188
regression,10,9,0.08312972753351483,0.08312972753351483
regression,11,0,0.05242523074937471,0.05242523074937471
regression,11,1,0.0714503560198628,0.0714503560198628
regression,11,2,0.0444980425867074,0.0444980425867074
regression,11,3,0.04588379425488909,0.04588379425488909
regression,11,4,0.08224116698323498,0.08224116698323498
regression,11,5,0.07286271268517532,0.07286271268517532
regression,11,6,0.01738096901508684,0.01738096901508684
regression,11,7,0.11581898705140342,0.11581898705140342
regression,11,8,0.07248696791904666,0.07248696791904666
regression,11,9,0.11631990027130103,0.11631990027130103
regression,12,0,0.10093429073120647,0.10093429073120647
regression,12,1,0.053441361473087715,0.053441361473087715
regression,12,2,0.03359363246272498,0.03359363246272498
regression,12,3,0.05013171692511376,0.05013171692511376
regression,12,4,0.05634664131382807,0.05634664131382807
regression,12,5,0.12042151040789316,0.12042151040789316
regression,12,6,0.07575561400086386,0.07575561400086386
regression,12,7,0.08193828206991549,0.08193828206991549
regression,12,8,0.04011675587693556,0.04011675587693556
regression,12,9,0.05028406182093992,0.05028406182093992
regression,13,0,0.09174346807965894,0.09174346807965894
regression,13,1,0.059644901574812816,0.059644901574812816
regression,13,2,0.07102553981968951,0.07102553981968951
regression,13,3,0.05823248731060115,0.05823248731060115
regression,13,4,0.13676469162814292,0.13676469162814292
regression,13,5,0.10750026805979956,0.10750026805979956
regression,13,6,0.07225952000100234,0.07225952000100234
regression,13,7,0.07458538931721188,0.07458538931721188
regression,13,8,0.09880935625642624,0.09880935625642624
regression,13,9,0.11049096131945402,0.11049096131945402
regression,14,0,0.05666708761863958,0.05666708761863958
regression,14,1,0.04801204822448538,0.04801204822448538
regression,14,2,0.04748452714204692,0.04748452714204692
regression,14,3,0.1793286865069625,0.1793286865069625
regression,14,4,0.05207714970173403,0.05207714970173403
regression,14,5,0.10198579279527607,0.10198579279527607
regression,14,6,0.044873202387905015,0.044873202387905015
regression,14,7,0.056131078577973455,0.056131078577973455
regression,14,8,0.08478881315673778,0.08478881315673778
regression,14,9,0.05533122881888064,0.05533122881888064
regression,15,0,0.13959602506696608,0.13959602506696608
regression,15,1,0.020242053446566467,0.020242053446566467
regression,15,2,0.10484790841832287,0.10484790841832287
regression,15,3,0.0535865999890982,0.0535865999890982
regression,15,4,0.1521191566456422,0.1521191566456422
regression,15,5,0.05489565837681739,0.05489565837681739
regression,15,6,0.12165228833082944,0.12165228833082944
regression,15,7,0.04157297935810458,0.04157297935810458
regression,15,8,0.188620451445884,0.188620451445884
regression,15,9,0.04057029024401377,0.04057029024401377
regression,16,0,0.06805874167578167,0.06805874167578167
regression,16,1,0.09445643926602945,0.09445643926602945
regression,16,2,0.10666388743841099,0.10666388743841099
regression,16,3,0.015055113911292564,0.015055113911292564
regression,16,4,0.05494589247301895,0.05494589247301895
regression,16,5,0.07761852952922432,0.07761852952922432
regression,16,6,0.07886416707313419,0.07886416707313419
regression,16,7,0.03410190217551828,0.03410190217551828
regression,16,8,0.108131317296492,0.108131317296492
regression,16,9,0.07240127441824185,0.07240127441824185
regression,17,0,0.04073143380561008,0.04073143380561008
regression,17,1,0.09327409492390015,0.09327409492390015
regression,17,2,0.11518703868843846,0.11518703868843846
regression,17,3,0.12897078155905098,0.12897078155905098
regression,17,4,0.03766075339574945,0.03766075339574945
regression,17,5,0.13854098669211032,0.13854098669211032
regression,17,6,0.08638378975030049,0.08638378975030049
regression,17,7,0.055857650104656716,0.055857650104656716
regression,17,8,0.057939351017226824,0.057939351017226824
regression,17,9,0.08356304954325999,0.08356304954325999
regression,18,0,0.05192227304832233,0.05192227304832233
regression,18,1,0.08329023392067199,0.08329023392067199
regression,18,2,0.13475104683279576,0.13475104683279576
regression,18,3,0.03972776155916451,0.03972776155916451
regression,18,4,0.0805212560155534,0.0805212560155534
regression,18,5,0.09053380040152682,0.09053380040152682
regression,18,6,0.04081970789235625,0.04081970789235625
regression,18,7,0.0346354373586003,0.0346354373586003
regression,18,8,0.06943981147493791,0.06943981147493791
regression,18,9,0.07460903418093466,0.07460903418093466
regression,19,0,0.02865601907259666,0.02865601907259666
regression,19,1,0.066893693592561,0.066893693592561
regression,19,2,0.0960554131620277,0.0960554131620277
regression,19,3,0.09356576811197413,0.09356576811197413
regression,19,4,0.06763259308821817,0.06763259308821817
regression,19,5,0.02858017246585024,0.02858017246585024
regression,19,6,0.10303198321039916,0.10303198321039916
regression,19,7,0.06889348392788973,0.06889348392788973
regression,19,8,0.07005843158299171,0.07005843158299171
regression,19,9,0.015193838174724755,0.015193838174724755
regression,20,0,0.10946356749677343,0.10946356749677343
regression,20,1,0.077443291201323,0.077443291201323
regression,20,2,0.11907635172407997,0.11907635172407997
regression,20,3,0.05571381939535767,0.05571381939535767
regression,20,4,0.02923475449712152,0.02923475449712152
regression,20,5,0.05561119253676215,0.05561119253676215
regression,20,6,0.09605306642568914,0.09605306642568914
regression,20,7,0.05153352876269628,0.05153352876269628
regression,20,8,0.03347933139775407,0.03347933139775407
regression,20,9,0.0535666281173961,0.0535666281173961
regression,21,0,0.31459327134594156,0.1784796186871578
regression,21,1,0.22360215398063232,0.14761191773446095
regression,21,2,0.18084547834710618,0.14998706169442394
regression,21,3,0.20988312148609303,0.18120578642082869
regression,21,4,0.2432422483084943,0.17533406975875762
regression,21,5,0.19792590205248037,0.16342439579353998
regression,21,6,0.17563315155627157,0.029739908109691886
regression,21,7,0.26264961302024753,0.24937013211816605
regression,21,8,0.35113553959051236,0.3088416666978984
regression,21,9,0.2041755273345357,0.13619633801070805
regression,22,0,0.05456829185306796,0.05456829185306796
regression,22,1,0.020492415615459773,0.020492415615459773
regression,22,2,0.06933884842186061,0.06933884842186061
regression,22,3,0.06585015192338037,0.06585015192338037
regression,22,4,0.06669050113593124,0.06669050113593124
regression,22,5,0.052350594339708484,0.052350594339708484
regression,22,6,0.032923984655697014,0.032923984655697014
regression,22,7,0.09774033459124043,0.09774033459124043
regression,22,8,0.15397900326764052,0.15397900326764052
regression,22,9,0.08846914217983844,0.08846914217983844
regression,23,0,0.07398462487868228,0.07398462487868228
regression,23,1,0.07620270370669689,0.07620270370669689
regression,23,2,0.07461577494103314,0.07461577494103314
regression,23,3,0.07642244099910749,0.07642244099910749
regression,23,4,0.06906712776541277,0.06906712776541277
regression,23,5,0.04925701838461381,0.04925701838461381
regression,23,6,0.09040010682571088,0.09040010682571088
regression,23,7,0.037676920237654336,0.037676920237654336
regression,23,8,0.05019976952097708,0.05019976952097708
regression,23,9,0.030779026427567947,0.030779026427567947
regression,24,0,0.017658911962226843,0.017658911962226843
regression,24,1,0.05820575099875316,0.05820575099875316
regression,24,2,0.05087609792387929,0.05087609792387929
regression,24,3,0.05434723032904157,0.05434723032904157
regression,24,4,0.1344014503036849,0.1344014503036849
regression,24,5,0.04908073599852388,0.04908073599852388
regression,24,6,0.09830900837063188,0.09830900837063188
regression,24,7,0.06736088251218711,0.06736088251218711
regression,24,8,0.06064959170847935,0.06064959170847935
regression,24,9,0.08760912020598255,0.08760912020598255
regression,25,0,0.056431188932846085,0.056431188932846085
regression,25,1,0.07258071945199393,0.07258071945199393
regression,25,2,0.05878854221514427,0.05878854221514427
regression,25,3,0.07079662780788655,0.07079662780788655
regression,25,4,0.11953061787039938,0.11953061787039938
regression,25,5,0.09063792928811164,0.09063792928811164
regression,25,6,0.06031669017078126,0.06031669017078126
regression,25,7,0.10121059107272785,0.10121059107272785
regression,25,8,0.09213456737397605,0.09213456737397605
regression,25,9,0.1918234408511563,0.1918234408511563
regression,26,0,0.179575676306597,0.179575676306597
regression,26,1,0.27773676805449043,0.27773676805449043
regression,26,2,0.21308743831537516,0.21308743831537516
regression,26,3,0.1995638715500908,0.1995638715500908
regression,26,4,0.1752613206843079,0.1752613206843079
regression,26,5,0.17651097997813145,0.17651097997813145
regression,26,6,0.3234347011166707,0.3234347011166707
regression,26,7,0.20293799726432027,0.20293799726432027
regression,26,8,0.21183404174264045,0.21183404174264045
regression,26,9,0.2104158516044227,0.2104158516044227
regression,27,0,0.1541967022619988,0.1541967022619988
regression,27,1,0.11600573395522489,0.11600573395522489
regression,27,2,0.110059572210881,0.110059572210881
regression,27,3,0.11562092149126173,0.11562092149126173
regression,27,4,0.1488519941654361,0.1488519941654361
regression,27,5,0.12511732413221205,0.12511732413221205
regression,27,6,0.10165228109898332,0.10165228109898332
regression,27,7,0.12070824881659639,0.12070824881659639
regression,27,8,0.11348168152024586,0.11348168152024586
regression,27,9,0.13621915006458635,0.13621915006458635
regression,28,0,0.07522457514507026,0.07522457514507026
regression,28,1,0.08094700616679869,0.08148033950013203
regression,28,2,0.08248785875921939,0.08248785875921939
regression,28,3,0.04183751742191673,0.04183751742191673
regression,28,4,0.05504933916687482,0.055582672500208145
regression,28,5,0.06123301558756142,0.06176634892089474
regression,28,6,0.0716899686666274,0.07222330199996073
regression,28,7,0.08292473109054845,0.08345806442388176
regression,28,8,0.06040677630907517,0.06040677630907517
regression,28,9,0.03594835283487236,0.03594835283487236
regression,29,0,0.41502657583971864,0.5865515663013187
regression,29,1,0.5278872587893134,0.7130449035326372
regression,29,2,0.24646409111587814,0.4158363371384427
regression,29,3,0.2410615221911174,0.46618571301720235
regression,29,4,0.5285009012701564,0.6688657336313205
regression,29,5,0.3245138302761393,0.513412854656534
regression,29,6,0.40415820876240655,0.573618208180854
regression,29,7,0.1040398276120943,0.30303883312310037
regression,29,8,0.1978135710478755,0.3795129414109627
regression,29,9,0.3420364045450084,0.5450144745617191
regression,30,0,0.08235971675798098,0.08235971675798098
regression,30,1,0.030249873171653854,0.030249873171653854
regression,30,2,0.03182016331747724,0.03182016331747724
regression,30,3,0.03146698538737811,0.03146698538737811
regression,30,4,0.07339576962100831,0.07339576962100831
regression,30,5,0.04488164897912745,0.04488164897912745
regression,30,6,0.043799980914226676,0.043799980914226676
regression,30,7,0.10949766692022896,0.10949766692022896
regression,30,8,0.17042216916800262,0.17042216916800262
regression,30,9,0.04771179641439007,0.04771179641439007
regression,31,0,0.0518716408843979,0.050070289847956743
regression,31,1,0.06665123826174421,0.06665123826174421
regression,31,2,0.05383605724031811,0.05383605724031811
regression,31,3,0.06147673029412853,0.05787402822124622
regression,31,4,0.0861199726585646,0.0861199726585646
regression,31,5,0.05110870360383561,0.049307352567394463
regression,31,6,0.030760950541419318,0.03256230157786047
regression,31,7,0.03818950474773299,0.03818950474773299
regression,31,8,0.005102328172064941,0.005102328172064941
regression,31,9,0.06280724872362022,0.06280724872362022
regression,32,0,0.06502583862767175,0.06502583862767175
regression,32,1,0.0853654364309498,0.0853654364309498
regression,32,2,0.11799955897314923,0.11799955897314923
regression,32,3,0.05677386147663192,0.05677386147663192
regression,32,4,0.11694912897101022,0.11694912897101022
regression,32,5,0.03385585946223612,0.03385585946223612
regression,32,6,0.10054765398548116,0.10054765398548116
regression,32,7,0.060216236826451906,0.060216236826451906
regression,32,8,0.08126574348524646,0.08126574348524646
regression,32,9,0.04787299326191094,0.04787299326191094
regression,33,0,0.024613824261466945,0.024613824261466945
regression,33,1,0.037093390237771424,0.037093390237771424
regression,33,2,0.02560426324035617,0.02560426324035617
regression,33,3,0.0732621524914941,0.0732621524914941
regression,33,4,0.037706645461176545,0.037706645461176545
regression,33,5,0.003652500871353263,0.003652500871353263
regression,33,6,0.04479254642126284,0.04479254642126284
regression,33,7,0.06363884446962349,0.06363884446962349
regression,33,8,0.05478455813187882,0.05478455813187882
regression,33,9,0.033923336114362566,0.033923336114362566
regression,34,0,-0.003150984541299599,-0.003150984541299599
regression,34,1,0.051556207072528636,0.051556207072528636
regression,34,2,0.017568594286025842,0.017568594286025842
regression,34,3,0.0924919393421298,0.0924919393421298
regression,34,4,0.08916914464301962,0.08916914464301962
regression,34,5,0.024707755389584866,0.024707755389584866
regression,34,6,0.04467696775894341,0.04467696775894341
regression,34,7,0.1278499334342554,0.1278499334342554
regression,34,8,0.15693978221631733,0.15693978221631733
regression,34,9,0.10185995584647829,0.10185995584647829
regression,35,0,0.07687625211091426,0.07687625211091426
regression,35,1,0.023261042219042273,0.023261042219042273
regression,35,2,0.12082070760882371,0.12082070760882371
regression,35,3,0.035596167212030794,0.035596167212030794
regression,35,4,0.08435993231437064,0.08435993231437064
regression,35,5,0.09762912119759645,0.09762912119759645
regression,35,6,0.10699908362346515,0.10699908362346515
regression,35,7,0.06544165371000674,0.06544165371000674
regression,35,8,0.06546062684323763,0.06546062684323763
regression,35,9,0.038363611119520226,0.038363611119520226
regression,36,0,0.05864890347284079,0.05864890347284079
regression,36,1,0.06663011747122222,0.06663011747122222
regression,36,2,0.10360291226667834,0.10360291226667834
regression,36,3,0.08740699911144373,0.08740699911144373
regression,36,4,0.07675526524492775,0.07675526524492775
regression,36,5,0.08803122128336764,0.08803122128336764
regression,36,6,0.05554799486785013,0.05554799486785013
regression,36,7,0.11161517732684131,0.11161517732684131
regression,36,8,0.08852453205757681,0.08852453205757681
regression,36,9,0.01976701920995551,0.01976701920995551
regression,37,0,0.2762894168004218,0.42096075321579546
regression,37,1,0.14939926792378055,0.24843189511775027
regression,37,2,0.19659489185636364,0.33240473645964597
regression,37,3,0.049736595751779994,0.17792849848733155
regression,37,4,0.1361543808168998,0.32002124523923264
regression,37,5,0.15689233515248419,0.3166491957431781
regression,37,6,0.12111396577018828,0.31773531717351117
regression,37,7,0.17093071736862314,0.3242550094191427
regression,37,8,0.19181542039378346,0.3333669770649132
regression,37,9,0.01508904271261604,0.1867718622342664
regression,38,0,0.04927941105537303,0.04927941105537303
regression,38,1,0.0750874665403419,0.0750874665403419
regression,38,2,0.08320685739536858,0.08320685739536858
regression,38,3,0.06310556607774111,0.06310556607774111
regression,38,4,0.051123159600645555,0.051123159600645555
regression,38,5,0.07099258602445424,0.07099258602445424
regression,38,6,0.05864716402030408,0.05864716402030408
regression,38,7,0.0826883544027031,0.0826883544027031
regression,38,8,0.10784108348135524,0.10784108348135524
regression,38,9,0.019408816015915657,0.019408816015915657
regression,39,0,0.079116234361692,0.079116234361692
regression,39,1,0.05720070874307359,0.05720070874307359
regression,39,2,0.12032643432536974,0.12032643432536974
regression,39,3,0.042509701790295944,0.042509701790295944
regression,39,4,0.11488039401710379,0.11488039401710379
regression,39,5,0.09603200643221114,0.09603200643221114
regression,39,6,0.057202431688488944,0.057202431688488944
regression,39,7,0.07560240339834326,0.07560240339834326
regression,39,8,0.08777749927724149,0.08777749927724149
regression,39,9,0.034259151851738404,0.034259151851738404
regression,40,0,0.09065401557316485,0.09065401557316485
regression,40,1,0.08274869180542517,0.08274869180542517
regression,40,2,0.053570228831736795,0.053570228831736795
regression,40,3,0.1259065774592466,0.1259065774592466
regression,40,4,0.05052422139401338,0.05052422139401338
regression,40,5,0.025410185177774325,0.025410185177774325
regression,40,6,0.08226892134877474,0.08226892134877474
regression,40,7,0.03764240352915304,0.03764240352915304
regression,40,8,0.03080521892407025,0.03080521892407025
regression,40,9,0.02820041774755992,0.02820041774755992
regression,41,0,0.04964935956981903,0.04964935956981903
regression,41,1,0.03006887266152912,0.03006887266152912
regression,41,2,0.0823184588583847,0.0823184588583847
regression,41,3,0.014119697785569046,0.014119697785569046
regression,41,4,0.07570484669486278,0.07570484669486278
regression,41,5,0.044768443803037065,0.044768443803037065
regression,41,6,0.07038784040372247,0.07038784040372247
regression,41,7,0.057869921794546156,0.057869921794546156
regression,41,8,0.04635122040029503,0.04635122040029503
regression,41,9,0.038471922086776834,0.038471922086776834
regression,42,0,0.06605784845340829,0.06605784845340829
regression,42,1,0.05575197469431084,0.05575197469431084
regression,42,2,0.02627582309885769,0.02627582309885769
regression,42,3,0.0625691733812315,0.06391695675715955
regression,42,4,0.10043380314383135,0.10043380314383135
regression,42,5,0.012422819081375613,0.012422819081375613
regression,42,6,0.07611998517100788,0.07611998517100788
regression,42,7,0.058835662031291175,0.058835662031291175
regression,42,8,0.05550507232892357,0.05550507232892357
regression,42,9,0.10655461435660613,0.10655461435660613
regression,43,0,0.06515492798641886,0.06515492798641886
regression,43,1,0.06331214677444835,0.06331214677444835
regression,43,2,0.05781177041166621,0.05781177041166621
regression,43,3,0.1045164700111021,0.1045164700111021
regression,43,4,0.07396109897578364,0.07396109897578364
regression,43,5,0.07221396018057258,0.07221396018057258
regression,43,6,0.12010882647425504,0.12010882647425504
regression,43,7,0.0021357022492107447,0.0021357022492107447
regression,43,8,0.030390713232924586,0.030390713232924586
regression,43,9,0.04867457495595631,0.04867457495595631
regression,44,0,0.08201984135949333,0.08201984135949333
