attendance,price,profit,welfare,distress_pct,trailing_mean_attendance,convergence_round_attendance,agent_type,bar_type,rounds,seed
5.9,3.6,20.23,45.8377116812441,0.0,7.0,,no_regret,q_learning,10,29
5.2,4.2,18.64,45.487593077380474,0.0,6.5,,no_regret,q_learning,10,30
5.6,3.8,18.919999999999998,51.07741285021565,0.0,6.0,,no_regret,q_learning,10,31
5.7,5.6,29.490000000000002,45.97681272604673,0.0,8.0,,no_regret,q_learning,10,32
5.3,3.0,14.41,44.09085739157369,0.0,7.0,,no_regret,q_learning,10,33
4.9,3.2,13.330000000000002,35.08928141926386,0.0,5.5,,no_regret,q_learning,10,34
5.7,6.0,35.49,45.99095766937861,0.0,7.0,,no_regret,q_learning,10,35
5.6,2.8,13.319999999999999,42.60063261300111,0.0,7.5,,no_regret,q_learning,10,36
5.7,3.2,15.690000000000003,48.772981694783155,0.0,6.0,,no_regret,q_learning,10,37
5.1,6.6,33.67,39.409316319196634,0.0,2.5,,no_regret,q_learning,10,38
5.5,3.2,13.75,41.398087512103196,0.0,7.0,,no_regret,q_learning,10,39
5.0,3.6,15.5,36.0566488173874,0.0,5.5,,no_regret,q_learning,10,40
5.4,2.4,9.379999999999999,43.35623423972147,0.0,6.5,,no_regret,q_learning,10,41
5.6,2.8,12.52,48.18126541243579,0.0,5.0,,no_regret,q_learning,10,42
5.5,2.0,8.35,44.436756614908155,0.0,6.5,,no_regret,q_learning,10,43
5.3,3.4,15.209999999999999,42.20470249935694,0.0,5.0,,no_regret,q_learning,10,44
5.4,2.6,9.38,45.71705028144567,0.0,7.0,,no_regret,q_learning,10,45
5.4,2.2,9.58,43.113734105652924,0.0,5.5,,no_regret,q_learning,10,46
5.6,4.0,23.520000000000003,45.450649316248004,0.0,5.5,,no_regret,q_learning,10,47
5.0,2.8,11.900000000000002,41.451251335916126,0.0,6.5,,no_regret,q_learning,10,48
5.2,3.6,18.44,39.555340555902134,0.0,6.0,,no_regret,q_learning,10,49
5.8,2.0,8.86,44.22514495220788,0.0,7.5,,no_regret,q_learning,10,50
5.5,2.2,9.75,43.80446042173156,0.0,7.0,,no_regret,q_learning,10,51
5.8,4.0,22.46,47.682703431799226,0.0,8.0,,no_regret,q_learning,10,52
5.4,3.2,11.179999999999998,41.69274848122636,0.0,5.5,,no_regret,q_learning,10,53
5.9,3.8,18.23,50.70283386502977,0.0,7.0,,no_regret,q_learning,10,54
5.2,4.4,17.439999999999998,43.129341054762754,0.0,5.5,,no_regret,q_learning,10,55
5.0,2.0,7.499999999999998,41.41057709401239,0.0,4.5,,no_regret,q_learning,10,56
6.0,5.2,30.0,48.903398982378825,0.0,6.5,,no_regret,q_learning,10,57
5.3,6.8,33.61,40.892508008489244,0.0,6.5,,no_regret,q_learning,10,58
5.8,3.6,15.26,50.28601960759197,0.0,4.5,,no_regret,q_learning,10,59
5.6,5.0,24.32,43.93429447849484,0.0,6.5,,no_regret,q_learning,10,60
5.3,2.4,9.209999999999999,41.859386506854875,0.0,5.0,,no_regret,q_learning,10,61
4.5,3.8,17.65,36.647462644149925,0.0,3.5,,no_regret,q_learning,10,62
6.0,2.8,14.400000000000002,46.17238831750767,0.0,8.5,,no_regret,q_learning,10,63
5.8,3.2,14.859999999999996,45.245995398896746,0.0,6.0,,no_regret,q_learning,10,64
5.8,3.6,18.859999999999996,48.383674535433,0.0,5.5,,no_regret,q_learning,10,65
5.9,2.0,9.030000000000001,48.9229060872654,0.0,7.5,,no_regret,q_learning,10,66
5.3,4.6,16.81,41.38801239955353,0.0,5.0,,no_regret,q_learning,10,67
5.2,2.8,12.040000000000001,38.793304637036776,0.0,5.0,,no_regret,q_learning,10,68
5.2,4.4,21.440000000000005,45.746802173887374,0.0,5.5,,no_regret,q_learning,10,69
5.3,2.6,12.209999999999997,42.265372745905154,0.0,3.5,,no_regret,q_learning,10,70
5.6,5.2,26.72,47.13264386157929,0.0,7.0,,no_regret,q_learning,10,71
5.9,2.0,9.03,47.91154752229379,0.0,7.0,,no_regret,q_learning,10,72
5.2,5.6,23.240000000000002,39.16349926018374,0.0,4.5,,no_regret,q_learning,10,73
5.6,2.2,9.72,44.135890806273835,0.0,5.5,,no_regret,q_learning,10,74
4.8,4.4,17.96,32.02319954944577,0.0,7.5,,no_regret,q_learning,10,75
5.3,2.4,10.209999999999999,41.889721630128975,0.0,7.0,,no_regret,q_learning,10,76
5.1,3.4,13.870000000000001,39.6178405095864,0.0,6.0,,no_regret,q_learning,10,77
5.2,3.4,15.24,40.39287389726239,0.0,5.5,,no_regret,q_learning,10,78
5.7,3.8,17.29,46.41216565305895,0.0,6.0,,no_regret,q_learning,10,79
6.0,3.8,20.6,47.28275691621056,0.0,5.5,,no_regret,q_learning,10,80
5.2,4.8,25.839999999999996,43.6122960862895,0.0,4.0,,no_regret,q_learning,10,81
5.6,3.2,13.720000000000002,43.20298825158697,0.0,6.5,,no_regret,q_learning,10,82
5.4,4.0,18.979999999999997,40.35238831750767,0.0,6.5,,no_regret,q_learning,10,83
4.7,4.2,18.390000000000004,38.54369264891634,0.0,4.5,,no_regret,q_learning,10,84
5.1,4.4,20.87,42.80460896844546,0.0,4.5,,no_regret,q_learning,10,85
5.0,3.8,17.3,41.14808095529937,0.0,6.5,,no_regret,q_learning,10,86
5.8,3.8,21.060000000000002,47.606811440620945,0.0,7.0,,no_regret,q_learning,10,87
5.3,3.6,14.61,42.388866841597945,0.0,5.5,,no_regret,q_learning,10,88
5.1,3.8,17.270000000000003,42.97245891693149,0.0,6.0,,no_regret,q_learning,10,89
5.9,3.0,16.03,48.86223584071719,0.0,7.5,,no_regret,q_learning,10,90
5.4,3.8,21.38,43.499724340058734,0.0,6.0,,no_regret,q_learning,10,91
6.1,4.6,23.369999999999997,48.1687758305266,0.0,7.5,,no_regret,q_learning,10,92
6.0,2.4,10.8,53.444277979605076,0.0,7.0,,no_regret,q_learning,10,93
5.0,6.6,26.7,41.87574636180257,0.0,5.0,,no_regret,q_learning,10,94
5.1,3.2,12.469999999999999,38.315137900435964,0.0,5.0,,no_regret,q_learning,10,95
5.0,5.0,23.3,39.36815317753501,0.0,4.5,,no_regret,q_learning,10,96
5.6,2.8,12.120000000000001,46.72558082123082,0.0,5.0,,no_regret,q_learning,10,97
5.5,3.0,15.15,43.629558396822006,0.0,7.0,,no_regret,q_learning,10,98
5.2,4.6,21.240000000000002,44.14177642103257,0.0,6.5,,no_regret,q_learning,10,99
5.1,7.92,37.75000000000001,39.03695224562658,0.0,4.0,,no_regret,gp,10,0
5.4,7.12,35.540000000000006,43.70155023222354,0.0,5.5,,no_regret,gp,10,1
5.4,7.76,40.5,47.83536618910133,0.0,6.0,,no_regret,gp,10,2
5.7,7.44,41.33,47.965783476697005,0.0,6.0,,no_regret,gp,10,3
5.1,9.04,43.99,44.39344454135804,0.0,5.0,,no_regret,gp,10,4
5.1,8.879999999999999,43.510000000000005,43.2258169521258,0.0,7.0,,no_regret,gp,10,5
4.6,7.6,32.74,36.51248195530625,0.0,4.0,,no_regret,gp,10,6
4.6,8.08,35.300000000000004,33.26067940639469,0.0,4.0,,no_regret,gp,10,7
4.5,7.6,34.010000000000005,36.647462644149925,0.0,7.0,,no_regret,gp,10,8
5.6,7.92,41.8,46.02568651889525,0.0,6.0,,no_regret,gp,10,9
4.6,8.4,35.94,37.565986132163175,0.0,6.0,,no_regret,gp,10,10
5.9,6.480000000000001,35.27,45.8377116812441,0.0,5.0,,no_regret,gp,10,11
5.9,8.4,47.910000000000004,48.19852772296831,0.0,6.0,,no_regret,gp,10,12
5.2,8.4,40.480000000000004,45.25799608104805,0.0,5.0,,no_regret,gp,10,13
4.9,8.4,38.53000000000001,32.83128123597319,0.0,3.0,,no_regret,gp,10,14
4.6,9.2,40.58,37.679141109226336,0.0,5.5,,no_regret,gp,10,15
5.4,8.72,43.38,44.14821071317755,0.0,4.5,,no_regret,gp,10,16
5.0,9.040000000000001,44.14000000000001,40.50544564349315,0.0,7.5,,no_regret,gp,10,17
4.7,9.040000000000001,39.95,38.54112862980986,0.0,5.0,,no_regret,gp,10,18
5.5,8.08,41.95,47.213898014312264,0.0,6.0,,no_regret,gp,10,19
5.2,7.6,37.120000000000005,43.49914110922633,0.0,4.0,,no_regret,gp,10,20
5.3,7.76,39.05,46.33851845623474,0.0,4.5,,no_regret,gp,10,21
5.3,7.760000000000001,36.489999999999995,44.620337726316755,0.0,5.5,,no_regret,gp,10,22
5.5,7.6,41.150000000000006,44.48328191812449,0.0,8.0,,no_regret,gp,10,23
5.7,7.12,37.65,47.06065202617776,0.0,6.5,,no_regret,gp,10,24
5.2,7.44,35.68,42.33736458130667,0.0,5.0,,no_regret,gp,10,25
3.9,9.040000000000001,35.23,31.308099068782724,0.0,3.5,,no_regret,gp,10,26
4.8,8.879999999999999,40.92,40.545536654564486,0.0,5.0,,no_regret,gp,10,27
5.4,8.72,44.81999999999999,43.58839525516037,0.0,7.0,,no_regret,gp,10,28
5.1,7.44,36.470000000000006,42.60766570228109,0.0,6.0,,no_regret,gp,10,29
4.8,7.12,31.480000000000008,39.51106004703986,0.0,5.0,,no_regret,gp,10,30
5.2,8.88,43.52,44.373937436471465,0.0,6.5,,no_regret,gp,10,31
5.1,7.92,37.11,41.0279682328872,0.0,4.0,,no_regret,gp,10,32
5.2,7.92,39.67999999999999,45.37115105811121,0.0,6.0,,no_regret,gp,10,33
4.6,7.6,34.019999999999996,34.37797586770837,0.0,3.5,,no_regret,gp,10,34
5.2,7.44,35.519999999999996,44.30633932731248,0.0,4.5,,no_regret,gp,10,35
5.6,7.76,44.52,44.31335685028987,0.0,8.0,,no_regret,gp,10,36
5.5,7.92,41.79,47.589549130088436,0.0,6.5,,no_regret,gp,10,37
5.8,8.08,44.7,47.041144921291185,0.0,6.5,,no_regret,gp,10,38
5.1,8.559999999999999,42.07000000000001,40.02746756904135,0.0,7.5,,no_regret,gp,10,39
4.8,8.4,39.64,36.955345975761645,0.0,6.0,,no_regret,gp,10,40
5.4,8.88,46.9,40.51206859778715,0.0,4.5,,no_regret,gp,10,41
5.0,7.92,38.06000000000001,40.50544564349315,0.0,6.0,,no_regret,gp,10,42
4.9,8.72,39.81,39.03308197258807,0.0,4.0,,no_regret,gp,10,43
4.0,8.559999999999999,31.880000000000003,30.259966417684108,0.0,4.0,,no_regret,gp,10,44
5.1,8.24,37.75,43.87430332524461,0.0,4.5,,no_regret,gp,10,45
4.8,8.4,38.2,41.43447792514151,0.0,4.5,,no_regret,gp,10,46
5.7,6.8,35.89,45.71812241203596,0.0,5.5,,no_regret,gp,10,47
5.5,7.6,39.55,47.7947862782721,0.0,7.0,,no_regret,gp,10,48
5.5,6.639999999999999,36.03000000000001,45.6357961287127,0.0,7.0,,no_regret,gp,10,49
4.9,8.559999999999999,39.65,39.53807824536962,0.0,5.0,,no_regret,gp,10,50
4.8,8.08,36.12,33.84907876379769,0.0,6.5,,no_regret,gp,10,51
5.3,8.24,41.13,45.22229879621924,0.0,6.0,,no_regret,gp,10,52
5.0,7.12,32.62,40.12723050861049,0.0,4.5,,no_regret,gp,10,53
6.3,7.76,45.550000000000004,52.39184593333844,0.0,7.0,,no_regret,gp,10,54
4.0,8.879999999999999,33.32000000000001,29.12852501303856,0.0,3.5,,no_regret,gp,10,55
5.1,8.559999999999999,41.910000000000004,43.112661975062636,0.0,6.0,,no_regret,gp,10,56
4.8,7.92,34.2,40.15369535884609,0.0,4.5,,no_regret,gp,10,57
4.8,7.6,34.2,34.6762729865283,0.0,3.5,,no_regret,gp,10,58
5.4,8.559999999999999,44.34,46.85434274740381,0.0,6.0,,no_regret,gp,10,59
5.7,6.959999999999999,37.809999999999995,45.60496743497281,0.0,5.5,,no_regret,gp,10,60
4.9,7.76,35.65,41.28074303724911,0.0,5.0,,no_regret,gp,10,61
4.8,7.44,36.120000000000005,39.57353011798589,0.0,6.0,,no_regret,gp,10,62
4.9,9.040000000000001,41.73,40.00324751315981,0.0,3.5,,no_regret,gp,10,63
5.5,8.24,41.63000000000001,41.89359190316749,0.0,8.0,,no_regret,gp,10,64
5.4,7.6,38.10000000000001,40.23706389002141,0.0,5.0,,no_regret,gp,10,65
5.1,8.72,41.910000000000004,43.85811314530239,0.0,5.5,,no_regret,gp,10,66
5.6,8.24,45.480000000000004,49.408076030407955,0.0,6.5,,no_regret,gp,10,67
5.2,7.76,40.160000000000004,41.13832506750214,0.0,6.0,,no_regret,gp,10,68
5.1,7.280000000000001,34.230000000000004,41.12749704911461,0.0,5.0,,no_regret,gp,10,69
5.2,7.6,36.64,45.09831580076856,0.0,4.5,,no_regret,gp,10,70
5.0,7.92,36.94,41.56440631297928,0.0,6.0,,no_regret,gp,10,71
5.6,8.559999999999999,43.72,48.94290676261777,0.0,6.5,,no_regret,gp,10,72
5.1,7.76,36.470000000000006,42.5317737111028,0.0,5.0,,no_regret,gp,10,73
5.1,7.76,36.63,38.57178297783638,0.0,4.5,,no_regret,gp,10,74
5.1,8.080000000000002,40.15,42.258938453760166,0.0,6.0,,no_regret,gp,10,75
4.4,8.72,35.28000000000001,34.85927086710451,0.0,4.0,,no_regret,gp,10,76
5.0,7.12,32.94,40.59496379550717,0.0,4.0,,no_regret,gp,10,77
5.0,7.12,31.98,40.76209072089357,0.0,5.0,,no_regret,gp,10,78
5.4,7.279999999999999,34.1,41.11442423637301,0.0,5.0,,no_regret,gp,10,79
5.3,8.719999999999999,43.85,43.69998453116746,0.0,6.0,,no_regret,gp,10,80
5.6,7.279999999999999,37.480000000000004,44.98291602935134,0.0,5.0,,no_regret,gp,10,81
5.2,8.879999999999999,42.72,42.28595665208992,0.0,4.0,,no_regret,gp,10,82
5.6,7.6,39.72,45.1264061296886,0.0,7.0,,no_regret,gp,10,83
3.7,8.88,31.53,30.98399567449054,0.0,3.0,,no_regret,gp,10,84
5.3,7.76,39.21,47.356804883817134,0.0,4.5,,no_regret,gp,10,85
3.6,8.4,28.800000000000004,26.158730378434477,0.0,3.5,,no_regret,gp,10,86
5.9,7.92,42.470000000000006,53.757693147776955,0.0,5.0,,no_regret,gp,10,87
5.1,7.92,40.470000000000006,40.58130775193318,0.0,4.0,,no_regret,gp,10,88
4.4,8.56,35.28,32.18527378055016,0.0,2.0,,no_regret,gp,10,89
5.5,8.080000000000002,41.95,46.54092757923193,0.0,5.5,,no_regret,gp,10,90
4.7,7.92,34.67,38.122484665236,0.0,3.5,,no_regret,gp,10,91
6.0,8.4,47.440000000000005,50.27626371979473,0.0,6.5,,no_regret,gp,10,92
5.7,9.52,51.410000000000004,51.08824086860317,0.0,6.0,,no_regret,gp,10,93
5.1,7.119999999999999,33.59,44.9717687862114,0.0,5.5,,no_regret,gp,10,94
4.5,7.279999999999999,28.890000000000004,35.00978316112706,0.0,3.0,,no_regret,gp,10,95
5.6,8.08,43.88000000000001,45.676959270374326,0.0,7.5,,no_regret,gp,10,96
5.8,6.640000000000001,35.9,49.364697977130504,0.0,6.0,,no_regret,gp,10,97
5.0,7.92,37.26,39.405416163419886,0.0,5.5,,no_regret,gp,10,98
4.0,8.879999999999999,34.28,32.71358765362844,0.0,4.5,,no_regret,gp,10,99
1.8,10.0,16.46,10.03197235146252,0.0,2.5,,q_learning,passive,10,0
2.0,10.0,18.4,8.706216148095342,0.0,1.5,,q_learning,passive,10,1
1.0,10.0,8.7,4.046103191250575,0.0,2.5,,q_learning,passive,10,2
1.6,10.0,14.52,6.332776934293699,0.0,1.0,,q_learning,passive,10,3
1.4,10.0,12.580000000000002,4.537521791953952,0.0,2.0,,q_learning,passive,10,4
1.7,10.0,15.49,7.300144332417226,0.0,2.5,,q_learning,passive,10,5
1.5,10.0,13.55,6.214399587943066,0.0,3.0,,q_learning,passive,10,6
1.7,10.0,15.489999999999998,7.300144332417224,0.0,0.5,,q_learning,passive,10,7
1.1,10.0,9.67,2.0599146234698233,0.0,0.5,,q_learning,passive,10,8
0.9,10.0,7.7299999999999995,1.6212102059152307,0.0,1.5,,q_learning,passive,10,9
2.0,10.0,18.4,9.777751500901354,0.0,3.0,,q_learning,passive,10,10
1.6,10.0,14.52,5.522291674001446,0.0,1.5,,q_learning,passive,10,11
2.1,10.0,19.369999999999997,10.951079070308166,0.0,1.5,,q_learning,passive,10,12
1.3,10.0,11.61,4.217194720749992,0.0,1.0,,q_learning,passive,10,13
1.0,10.0,8.7,1.840562414692527,0.0,0.5,,q_learning,passive,10,14
1.6,10.0,14.52,5.6857366073741336,0.0,2.5,,q_learning,passive,10,15
1.4,10.0,12.58,4.436546929527289,0.0,0.5,,q_learning,passive,10,16
1.3,10.0,11.610000000000001,3.89367455729021,0.0,0.5,,q_learning,passive,10,17
1.0,10.0,8.7,1.840562414692527,0.0,1.0,,q_learning,passive,10,18
1.4,10.0,12.580000000000002,5.247032189819542,0.0,1.5,,q_learning,passive,10,19
0.8,10.0,6.76,1.725378160597717,0.0,1.5,,q_learning,passive,10,20
1.5,10.0,13.55,4.3323789748448025,0.0,1.5,,q_learning,passive,10,21
1.1,10.0,9.669999999999998,3.618415073108306,0.0,2.5,,q_learning,passive,10,22
1.0,10.0,8.7,1.840562414692527,0.0,1.0,,q_learning,passive,10,23
1.5,10.0,13.55,6.214399587943068,0.0,1.0,,q_learning,passive,10,24
1.3,10.0,11.61,4.217194720749992,0.0,0.5,,q_learning,passive,10,25
1.7,10.0,15.489999999999998,6.267113771091853,0.0,1.0,,q_learning,passive,10,26
1.8,10.0,16.46,6.709011280902267,0.0,1.5,,q_learning,passive,10,27
1.3,10.0,11.61,3.89367455729021,0.0,1.0,,q_learning,passive,10,28
1.1,10.0,9.67,2.8079298128160524,0.0,1.0,,q_learning,passive,10,29
1.3,10.0,11.61,4.217194720749992,0.0,1.0,,q_learning,passive,10,30
1.4,10.0,12.579999999999998,5.995047379165771,0.0,1.5,,q_learning,passive,10,31
1.5,10.0,13.55,6.743879922686138,0.0,1.0,,q_learning,passive,10,32
1.5,10.0,13.55,6.962414777289297,0.0,2.0,,q_learning,passive,10,33
1.2,10.0,10.639999999999999,4.422337537859143,0.0,0.0,,q_learning,passive,10,34
1.7,10.0,15.489999999999998,7.930599529586958,0.0,1.0,,q_learning,passive,10,35
0.9,10.0,7.7299999999999995,1.2976900424554485,0.0,1.5,,q_learning,passive,10,36
2.1,10.0,19.369999999999997,9.997103709678651,0.0,2.0,,q_learning,passive,10,37
1.2,10.0,10.64,4.09881737439936,0.0,1.0,,q_learning,passive,10,38
1.0,10.0,8.7,2.5885776040387563,0.0,2.0,,q_learning,passive,10,39
1.7,10.0,15.489999999999998,5.842618745205407,0.0,1.5,,q_learning,passive,10,40
1.5,10.0,13.55,5.403914327650814,0.0,2.5,,q_learning,passive,10,41
1.2,10.0,10.64,3.249827322626467,0.0,1.0,,q_learning,passive,10,42
1.5,10.0,13.55,6.214399587943066,0.0,3.5,,q_learning,passive,10,43
1.1,10.0,9.67,2.3834347869296058,0.0,1.5,,q_learning,passive,10,44
1.1,10.0,9.669999999999998,3.1314499762758348,0.0,2.0,,q_learning,passive,10,45
1.0,10.0,8.7,2.9120977674985387,0.0,0.0,,q_learning,passive,10,46
1.1,10.0,9.67,2.3834347869296058,0.0,1.0,,q_learning,passive,10,47
1.2,10.0,10.639999999999999,3.0272820215933485,0.0,1.0,,q_learning,passive,10,48
2.1,10.0,19.369999999999997,10.526584044421721,0.0,4.0,,q_learning,passive,10,49
1.5,10.0,13.55,4.655899138304585,0.0,1.0,,q_learning,passive,10,50
1.2,10.0,10.639999999999999,4.808327772264949,0.0,3.0,,q_learning,passive,10,51
1.5,10.0,13.55,5.727434491110597,0.0,1.0,,q_learning,passive,10,52
1.7,10.0,15.49,6.489659072124972,0.0,2.0,,q_learning,passive,10,53
1.4,10.0,12.580000000000002,4.436546929527289,0.0,2.0,,q_learning,passive,10,54
1.4,10.0,12.58,5.99504737916577,0.0,2.0,,q_learning,passive,10,55
1.0,10.0,8.7,2.5885776040387563,0.0,2.0,,q_learning,passive,10,56
2.0,10.0,18.4,10.73172686153087,0.0,2.0,,q_learning,passive,10,57
1.8,10.0,16.459999999999997,7.133506306788713,0.0,0.5,,q_learning,passive,10,58
1.9,10.0,17.43,8.0623689134316,0.0,2.0,,q_learning,passive,10,59
1.5,10.0,13.55,6.214399587943066,0.0,3.5,,q_learning,passive,10,60
2.0,10.0,18.4,8.64374607714932,0.0,2.0,,q_learning,passive,10,61
1.6,10.0,14.52,7.244237057012616,0.0,1.0,,q_learning,passive,10,62
2.3,10.0,21.31,10.759328290693025,0.0,2.5,,q_learning,passive,10,63
1.2,10.0,10.64,4.846832563745589,0.0,0.0,,q_learning,passive,10,64
1.2,10.0,10.639999999999999,4.422337537859143,0.0,0.0,,q_learning,passive,10,65
1.4,10.0,12.58,5.247032189819542,0.0,1.0,,q_learning,passive,10,66
1.6,10.0,14.52,5.946786699887893,0.0,1.5,,q_learning,passive,10,67
1.2,10.0,10.639999999999999,4.484807608805167,0.0,2.5,,q_learning,passive,10,68
1.6,10.0,14.52,5.299746372968327,0.0,2.0,,q_learning,passive,10,69
1.4,10.0,12.580000000000002,4.113026766067506,0.0,1.5,,q_learning,passive,10,70
2.3,10.0,21.309999999999995,12.847309075074577,0.0,3.0,,q_learning,passive,10,71
1.2,10.0,10.64,3.6743223485129137,0.0,1.0,,q_learning,passive,10,72
1.6,10.0,14.520000000000001,5.946786699887893,0.0,2.0,,q_learning,passive,10,73
1.3,10.0,11.61,4.3181695831766564,0.0,1.5,,q_learning,passive,10,74
1.4,10.0,12.58,6.949022739795287,0.0,3.0,,q_learning,passive,10,75
1.1,10.0,9.669999999999998,3.1314499762758348,0.0,2.0,,q_learning,passive,10,76
1.8,10.0,16.46,8.473471901824038,0.0,1.5,,q_learning,passive,10,77
0.9,10.0,7.7299999999999995,1.9447303693750133,0.0,0.5,,q_learning,passive,10,78
1.5,10.0,13.549999999999997,4.3323789748448025,0.0,1.5,,q_learning,passive,10,79
1.0,10.0,8.7,1.5170422512327444,0.0,1.0,,q_learning,passive,10,80
1.7,10.0,15.489999999999998,8.858644782055707,0.0,0.0,,q_learning,passive,10,81
1.7,10.0,15.489999999999998,8.149134384190116,0.0,0.5,,q_learning,passive,10,82
1.9,10.0,17.429999999999996,9.620869363070081,0.0,2.5,,q_learning,passive,10,83
1.1,10.0,9.669999999999998,3.1314499762758348,0.0,1.5,,q_learning,passive,10,84
1.6,10.0,14.52,6.047761562314557,0.0,1.5,,q_learning,passive,10,85
1.3,10.0,11.61,3.4691795314037632,0.0,2.0,,q_learning,passive,10,86
1.8,10.0,16.459999999999997,7.943991567080968,0.0,2.0,,q_learning,passive,10,87
2.0,10.0,18.4,9.840221571847378,0.0,1.5,,q_learning,passive,10,88
1.5,10.0,13.55,6.5764245428834895,0.0,2.0,,q_learning,passive,10,89
1.5,10.0,13.55,5.8284093535372605,0.0,1.5,,q_learning,passive,10,90
2.0,10.0,18.4,8.706216148095342,0.0,3.0,,q_learning,passive,10,91
1.2,10.0,10.639999999999999,3.0272820215933485,0.0,1.5,,q_learning,passive,10,92
1.9,10.0,17.43,10.188854489293792,0.0,1.5,,q_learning,passive,10,93
1.6,10.0,14.52,5.198771510541664,0.0,2.0,,q_learning,passive,10,94
1.0,10.0,8.7,2.487602741612092,0.0,1.0,,q_learning,passive,10,95
1.6,10.0,14.52,5.62326653642811,0.0,2.0,,q_learning,passive,10,96
1.5,10.0,13.55,5.403914327650814,0.0,1.5,,q_learning,passive,10,97
1.6,10.0,14.52,7.929782175412822,0.0,1.5,,q_learning,passive,10,98
1.3,10.0,11.61,3.4691795314037632,0.0,2.0,,q_learning,passive,10,99
1.8,9.269124964200477,14.948383389021481,10.03197235146252,0.0,2.5,,q_learning,regression,10,0
2.0,9.425714285714287,17.07771428571429,8.706216148095342,0.0,1.5,,q_learning,regression,10,1
1.0,8.918719999999997,7.0332799999999995,4.046103191250575,0.0,2.5,,q_learning,regression,10,2
1.6,9.444093333333333,13.708533333333332,6.332776934293699,0.0,1.0,,q_learning,regression,10,3
1.4,9.452000000000002,11.808000000000002,4.537521791953952,0.0,2.0,,q_learning,regression,10,4
1.7,8.244800000000001,11.888399999999999,7.300144332417226,0.0,2.5,,q_learning,regression,10,5
1.5,9.24949894736842,12.334016842105262,6.214399587943066,0.0,3.0,,q_learning,regression,10,6
1.7,9.52,14.382,7.300144332417224,0.0,0.5,,q_learning,regression,10,7
1.1,9.015840000000003,8.678106666666668,2.0599146234698233,0.0,0.5,,q_learning,regression,10,8
0.9,9.279680000000003,7.0851466666666685,1.6212102059152307,0.0,1.5,,q_learning,regression,10,9
2.0,9.216986666666667,16.63096,9.777751500901354,0.0,3.0,,q_learning,regression,10,10
1.6,9.430240000000001,13.86064,5.522291674001446,0.0,1.5,,q_learning,regression,10,11
2.1,9.282720000000003,18.1796,10.951079070308166,0.0,1.5,,q_learning,regression,10,12
1.3,9.38352,10.94264,4.217194720749992,0.0,1.0,,q_learning,regression,10,13
1.0,8.717600000000001,7.521600000000004,1.840562414692527,0.0,0.5,,q_learning,regression,10,14
1.6,9.176800000000002,12.999200000000002,5.6857366073741336,0.0,2.5,,q_learning,regression,10,15
1.4,9.159360000000003,11.6296,4.436546929527289,0.0,0.5,,q_learning,regression,10,16
1.3,9.481333333333334,10.907333333333334,3.89367455729021,0.0,0.5,,q_learning,regression,10,17
1.0,9.2392,7.8712,1.840562414692527,0.0,1.0,,q_learning,regression,10,18
1.4,9.236693333333335,11.504053333333335,5.247032189819542,0.0,1.5,,q_learning,regression,10,19
0.8,9.392,6.335999999999999,1.725378160597717,0.0,1.5,,q_learning,regression,10,20
1.5,8.984800000000003,11.999600000000003,4.3323789748448025,0.0,1.5,,q_learning,regression,10,21
1.1,8.932960000000001,7.965040000000002,3.618415073108306,0.0,2.5,,q_learning,regression,10,22
1.0,9.386755555555556,8.078755555555556,1.840562414692527,0.0,1.0,,q_learning,regression,10,23
1.5,9.267168000000002,12.448560000000002,6.214399587943068,0.0,1.0,,q_learning,regression,10,24
1.3,9.5,10.861999999999998,4.217194720749992,0.0,0.5,,q_learning,regression,10,25
1.7,9.443520000000001,14.505520000000004,6.267113771091853,0.0,1.0,,q_learning,regression,10,26
1.8,9.386912,15.360032,6.709011280902267,0.0,1.5,,q_learning,regression,10,27
1.3,9.3757504,10.8257504,3.89367455729021,0.0,1.0,,q_learning,regression,10,28
1.1,9.48,9.298000000000002,2.8079298128160524,0.0,1.0,,q_learning,regression,10,29
1.3,9.377718518518517,10.896074074074074,4.217194720749992,0.0,1.0,,q_learning,regression,10,30
1.4,9.258264615384617,11.699113846153846,5.995047379165771,0.0,1.5,,q_learning,regression,10,31
1.5,9.421046153846158,12.518246153846157,6.743879922686138,0.0,1.0,,q_learning,regression,10,32
1.5,9.172916363636364,12.351876363636364,6.962414777289297,0.0,2.0,,q_learning,regression,10,33
1.2,9.536000000000001,10.104000000000003,4.422337537859143,0.0,0.0,,q_learning,regression,10,34
1.7,9.419177142857144,14.601177142857148,7.930599529586958,0.0,1.0,,q_learning,regression,10,35
0.9,8.455200000000001,5.893200000000003,1.2976900424554485,0.0,1.5,,q_learning,regression,10,36
2.1,9.362341052631582,18.05468210526316,9.997103709678651,0.0,2.0,,q_learning,regression,10,37
1.2,9.135890909090909,9.419890909090912,4.09881737439936,0.0,1.0,,q_learning,regression,10,38
1.0,9.096,7.715999999999999,2.5885776040387563,0.0,2.0,,q_learning,regression,10,39
1.7,9.430312727272728,14.571134545454546,5.842618745205407,0.0,1.5,,q_learning,regression,10,40
1.5,9.06704,11.718480000000003,5.403914327650814,0.0,2.5,,q_learning,regression,10,41
1.2,9.3256,9.7752,3.249827322626467,0.0,1.0,,q_learning,regression,10,42
1.5,9.335840000000001,12.72296,6.214399587943066,0.0,3.5,,q_learning,regression,10,43
