t,price,attendance,profit,feasible,mean_agent_utility,agent_surplus,social_welfare
0,10.0,0,-1.0,False,0.0,-0.0,-1.0
1,9.76,2,17.919999999999998,True,-1.129775418985625,-11.297754189856251,6.622245810143749
2,9.6,1,8.299999999999999,False,-0.7106477912227037,-7.106477912227037,1.1935220877729622
3,9.4,0,-1.0,False,0.0,-0.0,-1.0
4,9.16,5,43.3,True,0.14979734453382676,1.4979734453382676,44.79797344533827
5,9.120000000000001,3,25.460000000000004,True,-0.9164080208621002,-9.164080208621002,16.295919791379003
6,9.000000000000002,1,7.700000000000002,False,-0.6506477912227039,-6.506477912227039,1.1935220877729622
7,8.800000000000002,1,7.500000000000003,False,-0.630647791222704,-6.30647791222704,1.1935220877729622
8,8.67763328697265,1,7.37763328697265,False,-0.6184111199199688,-6.1841111991996875,1.1935220877729622
9,8.533987911191872,4,31.93595164476749,True,-0.2106455528095168,-2.106455528095168,29.82949611667232
10,8.389528443924293,2,15.179056887848587,True,-0.8556811077704838,-8.556811077704838,6.622245810143749
11,8.185176822976663,2,14.770353645953326,True,-0.8148107835809577,-8.148107835809578,6.622245810143749
12,8.014898590570771,1,6.714898590570772,False,-0.5521376502797809,-5.521376502797809,1.1935220877729622
13,7.861797919429832,3,21.685393758289496,True,-0.5389473966910494,-5.3894739669104945,16.295919791379003
14,7.712685854947253,1,6.412685854947253,False,-0.5219163767174291,-5.21916376717429,1.1935220877729622
15,7.553570931571942,1,6.253570931571942,False,-0.5060048843798979,-5.060048843798979,1.1935220877729622
16,7.409231134711369,2,13.218462269422739,True,-0.659621645927899,-6.59621645927899,6.622245810143749
17,7.270156490363067,4,26.880625961452267,True,0.2948870155220053,2.948870155220053,29.82949611667232
18,7.095866450207711,2,12.591732900415423,True,-0.5969487090271673,-5.969487090271674,6.622245810143749
19,6.890756649796947,0,-1.0,False,0.0,-0.0,-1.0
20,6.722601138976614,1,5.422601138976614,False,-0.42290790512036514,-4.229079051203652,1.1935220877729622
21,6.611967590715575,1,5.311967590715575,False,-0.4118445502942613,-4.118445502942613,1.1935220877729622
22,6.489609209212685,1,5.189609209212685,False,-0.3996087121439723,-3.996087121439723,1.1935220877729622
